"Name","AltName","OrigName","County1","County2","County3","State","Established","Continuous","Discontinued","StampIndex","ID","OrigCounty","GNIS.Name","GNIS.County","GNIS.State","GNIS.FEATURE_ID","GNIS.Feature.Class","GNIS.OrigName","GNIS.OrigCounty","GNIS.Latitude","GNIS.Longitude","GNIS.ELEV_IN_M","GNIS.ELEV_IN_FT","GNIS.Match","GNIS.Dist"
"PAINTED ROCK",NA,"PAINTED ROCK","SAN LUIS OBISPO",NA,NA,"CA","1888",TRUE,"1895","7",152598,"San Luis Obispo","PAINTED ROCK","SAN LUIS OBISPO","CA","247115","Locale","Painted Rock Ranch","San Luis Obispo","35.1896921","-119.8640209","600","1968",TRUE,NA
"PALO ALTO",NA,"PALO ALTO","PIMA",NA,NA,"AZ","1925",TRUE,"1928","4",152681,"Pima","PALO ALTO","PIMA","AZ","9139","Locale","Palo Alto Ranch","Pima","31.8825823","-111.3959368","891","2923",TRUE,NA
"PAWLET",NA,"PAWLET","GARDEN",NA,NA,"NE","1891",TRUE,"1920","4",153067,"Garden","PAWLET","GARDEN","NE","829045","Locale","Pawlet Ranch","Garden","41.8344242","-102.3424147","1177","3862",TRUE,NA
"PENDARIES",NA,"PENDARIES","SAN MIGUEL",NA,NA,"NM","1917",TRUE,"1926","4",153280,"San Miguel","PENDARIES","SAN MIGUEL","NM","909554","Locale","Pendaries Ranch (historical)","San Miguel","35.8422579","-105.39668","2283","7490",TRUE,NA
"PENITAS",NA,"PENITAS","JIM WELLS",NA,NA,"TX","1875",TRUE,"1881","6",153304,"Jim Wells","PENITAS","JIM WELLS","TX","1343829","Locale","Penitas Ranch","Jim Wells","28.0277924","-98.0638917","93","305",TRUE,NA
"PICTURE GALLERY",NA,"PICTURE GALLERY","GRAND",NA,NA,"UT","1913",TRUE,"1919","6",153611,"Grand","PICTURE GALLERY","GRAND","UT","1436125","Locale","Picture Gallery Ranch","Grand","38.95443","-109.0606661","1900","6234",TRUE,NA
"PITCHFORK",NA,"PITCHFORK","PARK",NA,NA,"WY","1914",TRUE,"1952","1",153896,"Park","PITCHFORK","PARK","WY","1602199","Locale","Pitchfork Ranch","Park","44.0930098","-109.0884723","1974","6476",TRUE,NA
"PLATTE",NA,"PLATTE","PARK",NA,NA,"CO","1894",TRUE,"1894","7",154014,"Park","PLATTE","PARK","CO","183613","Locale","Platte Ranch","Park","39.1405471","-105.928903","2855","9367",TRUE,NA
"POLE CREEK",NA,"POLE CREEK","LARAMIE",NA,NA,"WY","1876",TRUE,"1879","8",154252,"Laramie","POLE CREEK","LARAMIE","WY","1592927","Locale","Pole Creek Farm","Laramie","41.2983128","-104.7044105","1822","5978",TRUE,NA
"PROSPECT",NA,"PROSPECT","GUNNISON",NA,NA,"CO","1886",TRUE,"1890","7",154809,"Gunnison","PROSPECT","GUNNISON","CO","175522","Locale","Prospect Ranch","Gunnison","39.0841546","-107.2422722","2356","7730",TRUE,NA
"PULLMAN",NA,"PULLMAN","CHERRY",NA,NA,"NE","1890",TRUE,"1919","4",154890,"Cherry","PULLMAN","CHERRY","NE","832410","Locale","Pullman Ranch","Cherry","42.370547","-101.4759967","1061","3481",TRUE,NA
"QUARTZ",NA,"QUARTZ","GUNNISON",NA,NA,"CO","1882",TRUE,"1886","8",154997,"Gunnison","QUARTZ","GUNNISON","CO","197489","Locale","Quartz Campground","Gunnison","38.6380506","-106.4691943","3000","9842",TRUE,NA
"RAMIRITO",NA,"RAMIRITO","JIM HOGG",NA,NA,"TX","1922",TRUE,"1957","1",155190,"Jim Hogg","RAMIRITO","JIM HOGG","TX","1344737","Locale","Ramirito Ranch","Jim Hogg","26.7897755","-98.593909","131","430",TRUE,NA
"RED CLOUD AGENCY",NA,"RED CLOUD AGENCY","DAWES",NA,NA,"NE","1875",TRUE,"1877","7",155461,"Dawes","RED CLOUD AGENCY","DAWES","NE","835779","Locale","Red Cloud Agency Historical Site","Dawes","42.66969","-103.43548","1147","3763",TRUE,NA
"RED DEER",NA,"RED DEER","CHERRY",NA,NA,"NE","1910",TRUE,"1917","4",155464,"Cherry","RED DEER","CHERRY","NE","832486","Locale","Red Deer Ranch","Cherry","42.5688898","-100.479577","875","2871",TRUE,NA
"REDWINE",NA,"REDWINE","MENDOCINO",NA,NA,"CA","1904",TRUE,"1915","4",155586,"Mendocino","REDWINE","MENDOCINO","CA","231407","Locale","Redwine Ranch","Mendocino","39.8087645","-123.5080747","893","2930",TRUE,NA
"RICHMOND",NA,"RICHMOND","KING",NA,NA,"WA","1889",TRUE,"1910","2",155943,"King","RICHMOND","KING","WA","1507798","Locale","Richmond Recreation Center","King","47.7500976","-122.3512401","133","436",TRUE,NA
"RIO MIMBRES",NA,"RIO MIMBRES","LUNA",NA,NA,"NM","1866",TRUE,"1875","9",156074,"Luna","RIO MIMBRES","LUNA","NM","929029","Locale","Rio Mimbres Country Club","Luna","32.2670315","-107.7322509","1317","4321",TRUE,NA
"ROCK CREEK",NA,"ROCK CREEK","LYON",NA,NA,"KS","1870",TRUE,"1871","8",156309,"Lyon","ROCK CREEK","LYON","KS","2726555","Locale","Rock Creek Ranch","Lyon","38.7283333","-96.3272222","398","1306",TRUE,NA
"ROCK ISLAND",NA,"ROCK ISLAND","CHELAN",NA,NA,"WA","1892",TRUE,"1903","5",156333,"Chelan","ROCK ISLAND","CHELAN","WA","1525136","Locale","Rock Island Campground","Chelan","47.6070608","-120.9178706","844","2769",TRUE,NA
"ROMERO",NA,"ROMERO","SANTA FE",NA,NA,"NM","1895",TRUE,"1900","7",156542,"Santa Fe","ROMERO","SANTA FE","NM","910422","Locale","Romero Ranch","Santa Fe","35.5261474","-105.8050177","2241","7352",TRUE,NA
"RUCKER CANYON",NA,"RUCKER CANYON","COCHISE",NA,NA,"AZ","1918",TRUE,"1929","4",156908,"Cochise","RUCKER CANYON","COCHISE","AZ","10578","Locale","Rucker Canyon Ranch","Cochise","31.7534285","-109.3575635","1719","5640",TRUE,NA
"RUSH CREEK",NA,"RUSH CREEK","NAVARRO",NA,NA,"TX","1858",TRUE,"1871","7",156995,"Navarro","RUSH CREEK","NAVARRO","TX","1345759","Locale","Rush Creek Ranch","Navarro","32.0715444","-96.166639","110","361",TRUE,NA
"SAN BERNARDINO",NA,"SAN BERNARDINO","COCHISE",NA,NA,"AZ","1906",TRUE,"1918","5",157473,"Cochise","SAN BERNARDINO","COCHISE","AZ","10809","Locale","San Bernardino Ranch","Cochise","31.3364929","-109.2795048","1155","3789",TRUE,NA
"SANDOZ",NA,"SANDOZ","SHERIDAN",NA,NA,"NE","1885",TRUE,"1896","6",157674,"Sheridan","SANDOZ","SHERIDAN","NE","833205","Locale","Sandoz Ranch","Sheridan","42.3894136","-102.5129774","1172","3845",TRUE,NA
"SHELL CREEK",NA,"SHELL CREEK","BIG HORN",NA,NA,"WY","1880",TRUE,"1880","9",158560,"Big Horn","SHELL CREEK","BIG HORN","WY","1602871","Locale","Shell Creek Campground","Big Horn","44.5502401","-107.5150829","2304","7559",TRUE,NA
"SILVANO",NA,"SILVANO","SAN DIEGO",NA,NA,"CA","1893",FALSE,"1901","7",158876,"San Diego","SILVANO","SAN DIEGO","CA","1701245","Locale","Silvano Ranch","San Diego","33.1814274","-116.965584","471","1545",TRUE,NA
"SILVER CREEK",NA,"SILVER CREEK","ALPINE",NA,NA,"CA","1879",FALSE,"1890","7",158899,"Alpine","SILVER CREEK","ALPINE","CA","266183","Locale","Silver Creek Campground","Alpine","38.5882408","-119.7860111","2063","6768",TRUE,NA
"SILVER LAKE",NA,"SILVER LAKE","AMADOR",NA,NA,"CA","1880",FALSE,"1959","1",158912,"Amador","SILVER LAKE","AMADOR","CA","275036","Locale","Silver Lake Campground","Amador","38.6715755","-120.1185208","2208","7244",TRUE,NA
"SKYLINE",NA,"SKYLINE","CARBON",NA,NA,"WY","1924",TRUE,"1925","5",159097,"Carbon","SKYLINE","CARBON","WY","1602958","Locale","Skyline Ranch","Carbon","41.1155243","-106.6050339","2431","7976",TRUE,NA
"SMITH",NA,"SMITH","EDDY",NA,NA,"NM","1938",TRUE,"1941","3",159187,"Eddy","SMITH","EDDY","NM","894937","Locale","Smith Ranch","Eddy","32.299734","-104.462614","1164","3819",TRUE,NA
"SPINNEY",NA,"SPINNEY","PARK",NA,NA,"CO","1889",FALSE,"1908","5",159668,"Park","SPINNEY","PARK","CO","183791","Locale","Spinney Ranch","Park","39.0130479","-105.66556","2656","8714",TRUE,NA
"SPRING CAMP",NA,"SPRING CAMP","IDAHO",NA,NA,"ID","1915",TRUE,"1922","5",159729,"Idaho","SPRING CAMP","IDAHO","ID","391153","Locale","Spring Camp Ranch","Idaho","45.8637681","-116.5765338","1247","4091",TRUE,NA
"STORM",NA,"STORM","YAVAPAI",NA,NA,"AZ","1894",TRUE,"1901","7",160355,"Yavapai","STORM","YAVAPAI","AZ","40531","Locale","Storm Ranch","Yavapai","34.442248","-112.4007228","2093","6867",TRUE,NA
"STRASBURGER",NA,"STRASBURGER","SHERIDAN",NA,NA,"NE","1908",TRUE,"1916","4",160406,"Sheridan","STRASBURGER","SHERIDAN","NE","835107","Locale","Strasburger Ranch","Sheridan","42.3941546","-102.1240736","1172","3845",TRUE,NA
"STUNNER",NA,"STUNNER","CONEJOS",NA,NA,"CO","1886",TRUE,"1894","7",160506,"Conejos","STUNNER","CONEJOS","CO","190593","Locale","Stunner Campground","Conejos","37.3775062","-106.5739263","3002","9849",TRUE,NA
"STUNNER",NA,"STUNNER","CONEJOS",NA,NA,"CO","1913",TRUE,"1914","7",160507,"Conejos","STUNNER","CONEJOS","CO","190593","Locale","Stunner Campground","Conejos","37.3775062","-106.5739263","3002","9849",TRUE,NA
"SUMMERDALE",NA,"SUMMERDALE","MARIPOSA",NA,NA,"CA","1893",TRUE,"1908","5",160620,"Mariposa","SUMMERDALE","MARIPOSA","CA","267912","Locale","Summerdale Campground","Mariposa","37.4918826","-119.6334866","1481","4859",TRUE,NA
"SUMMIT",NA,"SUMMIT","UTAH",NA,NA,"UT","1853",TRUE,"1854","9",160655,"Utah","SUMMIT","UTAH","UT","1446235","Locale","Summit Campground","Utah","40.4313426","-111.614642","2450","8038",TRUE,NA
"SUN",NA,"SUN","NATRONA",NA,NA,"WY","1906",TRUE,"1909","6",160684,"Natrona","SUN","NATRONA","WY","1595195","Locale","Sun Ranch","Natrona","42.4432917","-107.2183919","1818","5964",TRUE,NA
"TABOOSE",NA,"TABOOSE","INYO",NA,NA,"CA","1876",TRUE,"1878","8",161041,"Inyo","TABOOSE","INYO","CA","268059","Locale","Taboose Ranch","Inyo","36.9982673","-118.2364873","1184","3884",TRUE,NA
"TANEUM",NA,"TANEUM","KITTITAS",NA,NA,"WA","1871",TRUE,"1873","8",161164,"Kittitas","TANEUM","KITTITAS","WA","1526927","Locale","Taneum Campground","Kittitas","47.1081768","-120.8575791","744","2441",TRUE,NA
"TEAPOT",NA,"TEAPOT","NATRONA",NA,NA,"WY","1925",TRUE,"1925","5",161294,"Natrona","TEAPOT","NATRONA","WY","1595339","Locale","Teapot Ranch","Natrona","43.2327473","-106.3122481","1597","5239",TRUE,NA
"TEJON",NA,"TEJON","KERN",NA,NA,"CA","1875",FALSE,"1899","7",161330,"Kern","TEJON","KERN","CA","250304","Locale","Tejon Ranch","Kern","35.0252456","-118.7464831","423","1388",TRUE,NA
"THORN CREEK",NA,"THORN CREEK","LATAH",NA,NA,"ID","1873",TRUE,"1879","8",161626,"Latah","THORN CREEK","LATAH","ID","375496","Locale","Thorn Creek Ranch","Latah","46.6082197","-117.0065508","829","2720",TRUE,NA
"TIERRA BLANCA",NA,"TIERRA BLANCA","SIERRA",NA,NA,"NM","1892",TRUE,"1903","7",161742,"Sierra","TIERRA BLANCA","SIERRA","NM","907275","Locale","Tierra Blanca Ranch","Sierra","32.8400758","-107.6536418","1749","5738",TRUE,NA
"TRAPPERS LAKE",NA,"TRAPPERS LAKE","GARFIELD",NA,NA,"CO","1927",TRUE,"1934","4",162159,"Garfield","TRAPPERS LAKE","GARFIELD","CO","173671","Locale","Trappers Lake Campground","Garfield","39.9938715","-107.2417213","2970","9744",TRUE,NA
"TRES ALAMOS",NA,"TRES ALAMOS","COCHISE",NA,NA,"AZ","1874",TRUE,"1886","8",162208,"Cochise","TRES ALAMOS","COCHISE","AZ","22260","Locale","Tres Alamos Ranch","Cochise","32.061747","-110.3445183","1049","3442",TRUE,NA
"TREVINO",NA,"TREVINO","DUVAL",NA,NA,"TX","1917",TRUE,"1929","3",162216,"Duval","TREVINO","DUVAL","TX","1348761","Locale","Trevino Ranch","Duval","27.4961442","-98.7216848","196","643",TRUE,NA
"TURKEY CREEK",NA,"TURKEY CREEK","EL PASO",NA,NA,"CO","1877",TRUE,"1881","6",162453,"El Paso","TURKEY CREEK","EL PASO","CO","193637","Locale","Turkey Creek Ranch","El Paso","38.6094397","-104.8821989","1934","6345",TRUE,NA
"VIAN",NA,"VIAN","CHERRY",NA,NA,"NE","1910",TRUE,"1935","2",163331,"Cherry","VIAN","CHERRY","NE","834380","Locale","Vian Ranch","Cherry","42.4036106","-100.5084676","887","2910",TRUE,NA
"VINEYARD",NA,"VINEYARD","SAN DIEGO",NA,NA,"CA","1884",TRUE,"1922","3",163460,"San Diego","VINEYARD","SAN DIEGO","CA","274347","Locale","Vineyard Ranch","San Diego","33.1633732","-116.8991933","633","2077",TRUE,NA
"WALLACE",NA,"WALLACE","SAN JUAN",NA,NA,"NM","1879",TRUE,"1881","8",163811,"San Juan","WALLACE","SAN JUAN","NM","896210","Locale","Wallace Ranch","San Juan","36.8388894","-108.3361907","1667","5469",TRUE,NA
"WASON",NA,"WASON","MINERAL",NA,NA,"CO","1891",TRUE,"1904","5",164111,"Mineral","WASON","MINERAL","CO","190420","Locale","Wason Ranch","Mineral","37.8241669","-106.8931006","2617","8586",TRUE,NA
"WEIGAND",NA,"WEIGAND","KNOX",NA,NA,"NE","1883",TRUE,"1906","5",164353,"Knox","WEIGAND","KNOX","NE","1884728","Locale","Weigand Campground","Knox","42.8347211","-97.5683972","376","1234",TRUE,NA
"WELLS",NA,"WELLS","GONZALES",NA,NA,"TX","1885",TRUE,"1885","7",164441,"Gonzales","WELLS","GONZALES","TX","1349647","Locale","Wells Ranch","Gonzales","29.4513465","-97.7594443","125","410",TRUE,NA
"WEST BRANCH",NA,"WEST BRANCH","BUTTE",NA,NA,"CA","1878",TRUE,"1911","4",164524,"Butte","WEST BRANCH","BUTTE","CA","268861","Locale","West Branch Campground","Butte","40.0343264","-121.5077504","1486","4875",TRUE,NA
"WISHON",NA,"WISHON","MADERA",NA,NA,"CA","1923",TRUE,NA,"0",165438,"Madera","WISHON","MADERA","CA","1667893","Locale","Wishon Campground","Madera","37.2971675","-119.5348619","1041","3415",TRUE,NA
"WRAGE",NA,"WRAGE","CHERRY",NA,NA,"NE","1916",TRUE,"1934","2",165696,"Cherry","WRAGE","CHERRY","NE","834883","Locale","Wrage Ranch","Cherry","42.3658312","-100.2290188","853","2799",TRUE,NA
"HIGHLANDS STATION","HIGHLANDS","HIGHLANDS STATION","PUTNAM",NA,NA,"NY","1874",TRUE,"1908","3",26571,"Putnam","HIGHLANDS","PUTNAM","NY","974406","Locale","Highlands Country Club","Putnam","41.3737049","-73.9479164","36","118",TRUE,NA
"PENN TOWNSHIP","PENN","PENN TOWNSHIP","PHILADELPHIA",NA,NA,"PA","1828",TRUE,"1837","8",44507,"Philadelphia","PENN","PHILADELPHIA","PA","1207970","Locale","Penn Industrial Park","Philadelphia","40.1001105","-75.0079476","50","164",TRUE,NA
"PYBURN'S BLUFF","PYBURNS BLUFF","PYBURN'S BLUFF","HARDIN",NA,NA,"TN","1870",TRUE,"1896","5",47167,"Hardin","PYBURNS BLUFF","HARDIN","TN","1646321","Locale","Pyburns Bluff Landing (historical)","Hardin","35.0725846","-88.2403172","126","413",TRUE,NA
"THOMPSON'S POINT","THOMPSONS POINT","THOMPSON'S POINT","BENTON",NA,NA,"TN","1868",FALSE,"1881","6",57238,"Benton","THOMPSONS POINT","BENTON","TN","1644741","Locale","Thompsons Point Landing","Benton","35.9697834","-88.0244786","109","358",TRUE,NA
"WINDHAM'S","WINDHAMS","WINDHAM'S","PICKENS",NA,NA,"AL","1874",TRUE,"1880","7",63061,"Pickens","WINDHAMS","PICKENS","AL","135648","Locale","Windhams Landing","Pickens","33.0290153","-88.2339199","36","118",TRUE,NA
"GREENWOOD STATION","GREENWOOD","GREENWOOD STATION","KENTON",NA,NA,"KY","1877",TRUE,"1878","8",86422,"Kenton","GREENWOOD","KENTON","KY","2557848","Locale","Greenwood Railroad Station (historical)","Kenton","39.0181739","-84.5983828","275","902",TRUE,NA
"MANASSAS STATION","MANASSAS","MANASSAS STATION","PRINCE WILLIAM",NA,NA,"VA","1852",TRUE,"1854","7",96982,"Prince William","MANASSAS","PRINCE WILLIAM","VA","1779762","Locale","Manassas Shopping Center","Prince William","38.7587263","-77.4666553","95","312",TRUE,NA
"WATT'S CREEK","WATTS CREEK","WATT'S CREEK","WHITLEY",NA,NA,"KY","1862",TRUE,"1866","7",120683,"Whitley","WATTS CREEK","WHITLEY","KY","2710096","Locale","Watts Creek Railroad Station (historical)","Whitley","36.7692059","-84.1538337","287","942",TRUE,NA
"PLATTE STATION","PLATTE","PLATTE STATION","PARK",NA,NA,"CO","1878",FALSE,"1894","5",154020,"Park","PLATTE","PARK","CO","183613","Locale","Platte Ranch","Park","39.1405471","-105.928903","2855","9367",TRUE,NA
"ANTLERS",NA,"ANTLERS","HAMILTON",NA,NA,"NY","1904",TRUE,"1920","3",1423,"Hamilton","ANTLERS","HAMILTON","NY","942511","Cape","Antlers Point","Hamilton","43.8258971","-74.6521123","561","1841",TRUE,NA
"BELLE ISLE",NA,"BELLE ISLE","ST. MARY",NA,NA,"LA","1900",TRUE,"1904","6",4029,"Saint Mary","BELLE ISLE","ST. MARY","LA","560138","Cape","Belle Isle Point","St. Mary","29.5241035","-91.427888","0","0",TRUE,NA
"BONNEY",NA,"BONNEY","WASHINGTON",NA,NA,"ME","1901",TRUE,"1905","7",5960,"Washington","BONNEY","WASHINGTON","ME","562731","Cape","Bonney Point","Washington","44.5661897","-67.5322139","23","75",TRUE,NA
"BROWARD",NA,"BROWARD","DUVAL",NA,NA,"FL","1881",FALSE,"1916","3",7232,"Duval","BROWARD","DUVAL","FL","279462","Cape","Broward Point","Duval","30.4121834","-81.5837046","0","0",TRUE,NA
"CARLOS",NA,"CARLOS","LEE",NA,NA,"FL","1898",TRUE,"1913","4",8974,"Lee","CARLOS","LEE","FL","280038","Cape","Carlos Point","Lee","26.4053597","-81.8889773","0","0",TRUE,NA
"DE SOTO",NA,"DE SOTO","PINELLAS",NA,NA,"FL","1884",TRUE,"1893","5",14555,"Pinellas","DE SOTO","PINELLAS","FL","297453","Cape","De Soto Point","Pinellas","27.6236438","-82.7328782","0","0",TRUE,NA
"DIAMOND",NA,"DIAMOND","WARREN",NA,NA,"MS","1881",TRUE,"1895","6",15227,"Warren","DIAMOND","WARREN","MS","669251","Cape","Diamond Point","Warren","32.2068173","-91.0803863","25","82",TRUE,NA
"EAGLE",NA,"EAGLE (2)","HANCOCK",NA,NA,"ME","1901",FALSE,"1943","2",16529,"Hancock","EAGLE","HANCOCK","ME","580051","Cape","Eagle Point","Hancock","44.5189661","-68.30585","0","0",TRUE,NA
"FISK",NA,"FISK","GRAND ISLE",NA,NA,"VT","1892",TRUE,"1928","5",20109,"Grand Isle","FISK","GRAND ISLE","VT","1457440","Cape","Fisk Point","Grand Isle","44.8483486","-73.3656512","30","98",TRUE,NA
"HALE",NA,"HALE","LEE",NA,NA,"AR","1914",TRUE,"1915","6",24590,"Lee","HALE","LEE","AR","82851","Cape","Hale Point","Lee","34.718432","-90.6681639","57","187",TRUE,NA
"HECTOR FALLS",NA,"HECTOR FALLS","SCHUYLER",NA,NA,"NY","1825",TRUE,"1832","6",25936,"Schuyler","HECTOR FALLS","SCHUYLER","NY","974026","Cape","Hector Falls Point","Schuyler","42.4175726","-76.8685696","136","446",TRUE,NA
"HEDDENS",NA,"HEDDENS","TOMPKINS",NA,NA,"NY","1888",TRUE,"1917","3",25939,"Tompkins","HEDDENS","TOMPKINS","NY","974035","Cape","Heddens Point","Tompkins","42.5961825","-76.6321681","118","387",TRUE,NA
"HORTI",NA,"HORTI","BREVARD",NA,NA,"FL","1887",TRUE,"1892","5",27556,"Brevard","HORTI","BREVARD","FL","284325","Cape","Horti Point","Brevard","28.3222292","-80.6600526","0","0",TRUE,NA
"HUNTINGTON",NA,"HUNTINGTON","BOLIVAR",NA,NA,"MS","1885",TRUE,"1903","5",28023,"Bolivar","HUNTINGTON","BOLIVAR","MS","671594","Cape","Huntington Point","Bolivar","33.5537233","-91.2142794","42","138",TRUE,NA
"INDIAN HARBOR",NA,"INDIAN HARBOR","FAIRFIELD",NA,NA,"CT","1884",TRUE,"1884","8",28414,"Fairfield","INDIAN HARBOR","FAIRFIELD","CT","1942276","Cape","Indian Harbor Point","Fairfield","41.0103752","-73.6184592","8","26",TRUE,NA
"JEKYL",NA,"JEKYL","GLYNN",NA,NA,"GA","1888",FALSE,"1889","7",29248,"Glynn","JEKYL","GLYNN","GA","316066","Cape","Jekyl Point","Glynn","31.0157893","-81.434263","0","0",TRUE,NA
"JONES",NA,"JONES","BREVARD",NA,NA,"FL","1895",TRUE,"1898","5",29565,"Brevard","JONES","BREVARD","FL","284918","Cape","Jones Point","Brevard","28.4663905","-80.7619983","1","3",TRUE,NA
"LA GRANGE",NA,"LA GRANGE","WALTON",NA,NA,"FL","1837",TRUE,"1838","9",31022,"Walton","LA GRANGE","WALTON","FL","293176","Cape","La Grange Point","Walton","30.4338089","-86.1566081","1","3",TRUE,NA
"LA VISTA",NA,"LA VISTA","DUVAL",NA,NA,"FL","1884",TRUE,"1886","6",31046,"Duval","LA VISTA","DUVAL","FL","289120","Cape","Point La Vista","Duval","30.277462","-81.6634283","6","20",TRUE,NA
"LAKE GEORGE",NA,"LAKE GEORGE","PUTNAM",NA,NA,"FL","1856",FALSE,"1888","5",31242,"Putnam","LAKE GEORGE","PUTNAM","FL","306645","Cape","Lake George Point","Putnam","29.3724738","-81.6192435","2","7",TRUE,NA
"LARGO",NA,"LARGO","MONROE",NA,NA,"FL","1881",FALSE,"1885","6",31695,"Monroe","LARGO","MONROE","FL","285348","Cape","Largo Point","Monroe","25.200121","-80.380611","0","0",TRUE,NA
"LAURENTS",NA,"LAURENTS","VERMILION",NA,NA,"LA","1899",TRUE,"1925","3",31857,"Vermilion","LAURENTS","VERMILION","LA","536357","Cape","Laurents Point","Vermilion","30.0657642","-92.6715309","0","0",TRUE,NA
"LESPIDEZA",NA,"LESPIDEZA","PANOLA",NA,NA,"MS","1887",TRUE,"1905","5",32447,"Panola","LESPIDEZA","PANOLA","MS","672409","Cape","Lespideza Point","Panola","34.4378837","-89.7834212","87","285",TRUE,NA
"LOFTON",NA,"LOFTON","NASSAU",NA,NA,"FL","1899",TRUE,"1904","5",33483,"Nassau","LOFTON","NASSAU","FL","285919","Cape","Lofton Point","Nassau","30.5463489","-81.5531494","0","0",TRUE,NA
"LOOKOUT",NA,"LOOKOUT","HANCOCK",NA,NA,"ME","1894",TRUE,"1963","1",33778,"Hancock/Knox","LOOKOUT","HANCOCK","ME","570357","Cape","Lookout Point","Hancock","44.4211899","-68.2436259","17","56",TRUE,NA
"MARSTON",NA,"MARSTON","WASHINGTON",NA,NA,"ME","1888",TRUE,"1889","8",35560,"Washington","MARSTON","WASHINGTON","ME","570836","Cape","Marston Point","Washington","44.6517448","-67.4416571","16","52",TRUE,NA
"MERRITT",NA,"MERRITT","BREVARD",NA,NA,"FL","1884",TRUE,"1935","1",36941,"Brevard","MERRITT","BREVARD","FL","286734","Cape","Merritt Point","Brevard","28.3611166","-80.6828307","0","0",TRUE,NA
"MONTGOMERY",NA,"MONTGOMERY","LINCOLN",NA,NA,"ME","1826",TRUE,"1827","9",38190,"Lincoln","MONTGOMERY","LINCOLN","ME","571523","Cape","Montgomery Point","Lincoln","43.8720266","-69.5894906","0","0",TRUE,NA
"PROSPECT",NA,"PROSPECT (1)","HANCOCK",NA,NA,"ME","1794",FALSE,"1857","5",46934,"Hancock/Waldo","PROSPECT","HANCOCK","ME","573841","Cape","Prospect Point","Hancock","44.3848025","-68.0175037","4","13",TRUE,NA
"SAINT JOSEPH",NA,"SAINT JOSEPH","GULF",NA,NA,"FL","1835",TRUE,"1854","7",50543,"Gulf","SAINT JOSEPH","GULF","FL","307709","Cape","Saint Joseph Point","Gulf","29.8746519","-85.3868646","0","0",TRUE,NA
"SCUDDER",NA,"SCUDDER","CRITTENDEN",NA,NA,"AR","1883",TRUE,"1884","8",51576,"Crittenden","SCUDDER","CRITTENDEN","AR","53647","Cape","Point Scudder","Crittenden","35.3700855","-90.1464821","69","226",TRUE,NA
"SPONGE HARBOR",NA,"SPONGE HARBOR","PINELLAS",NA,NA,"FL","1892",TRUE,"1899","4",54526,"Pinellas","SPONGE HARBOR","PINELLAS","FL","291506","Cape","Sponge Harbor Point","Pinellas","28.1702902","-82.799825","1","3",TRUE,NA
"STAFFORD",NA,"STAFFORD","CATAHOULA",NA,NA,"LA","1894",TRUE,"1914","4",54827,"Catahoula","STAFFORD","CATAHOULA","LA","539616","Cape","Stafford Point","Catahoula","31.8548852","-91.7884613","17","56",TRUE,NA
"TOWNSEND",NA,"TOWNSEND","CAPE MAY",NA,NA,"NJ","1826",TRUE,"1827","9",57877,"Cape May","TOWNSEND","CAPE MAY","NJ","881231","Cape","Townsend Point","Cape May","39.0970581","-74.7909991","0","0",TRUE,NA
"TUNNEL",NA,"TUNNEL","FRANKLIN",NA,NA,"TN","1849",TRUE,"1853","8",58345,"Franklin","TUNNEL","FRANKLIN","TN","1272988","Cape","Tunnel Point","Franklin","35.1617491","-85.9566468","551","1808",TRUE,NA
"TURKEY",NA,"TURKEY","KNOX",NA,NA,"ME","1892",TRUE,"1892","8",58389,"Knox","TURKEY","KNOX","ME","577411","Cape","Turkey Point","Knox","43.9639714","-69.2636583","6","20",TRUE,NA
"SPLIT ROCK",NA,"SPLIT ROCK","ESSEX",NA,NA,"NY","1817",TRUE,"1849","5",54514,"Essex","SPLIT ROCK","ESSEX","NY","966018","Cape","Split Rock Point","Essex","44.2706076","-73.3223485","39","128",TRUE,NA
"ADAMS",NA,"ADAMS","BEAUFORT",NA,NA,"NC","1815",TRUE,"1824","8",64496,"Beaufort","ADAMS","BEAUFORT","NC","980045","Cape","Adams Point","Beaufort","35.3893334","-76.594373","1","3",TRUE,NA
"BAY RIVER",NA,"BAY RIVER","PAMLICO",NA,NA,"NC","1823",FALSE,"1877","7",67503,"Pamlico","BAY RIVER","PAMLICO","NC","980655","Cape","Bay River Point","Pamlico","35.1846091","-76.5268713","-1","-3",TRUE,NA
